order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
7175472728,95658,9/12/2023 12:01,9/12/2023 12:01,0,4.77,On Time,
6011117738,8264,1/7/2024 11:01,1/7/2024 11:04,3,1.47,On Time,Traffic
5592928753,96131,8/23/2024 20:59,8/23/2024 21:10,11,3.13,Slightly Delayed,Traffic
3952040848,16761,5/9/2024 0:41,5/9/2024 0:39,-2,4.44,On Time,
7026479520,82300,7/17/2024 22:17,7/17/2024 22:19,2,3.2,On Time,Traffic
6572695161,11353,3/18/2024 8:32,3/18/2024 8:32,0,0.88,On Time,
9090769419,45133,9/2/2024 3:29,9/2/2024 3:25,-4,2.74,On Time,
5979489110,8681,9/7/2023 8:03,9/7/2023 8:05,2,1.9,On Time,Traffic
964698323,88842,9/30/2024 23:34,9/30/2024 23:39,5,2.87,On Time,Traffic
2304242664,76144,3/21/2024 8:47,3/21/2024 8:47,0,2.7,On Time,
2483843748,62504,5/24/2023 9:35,5/24/2023 9:38,3,0.78,On Time,Traffic
2560588609,48964,6/21/2024 1:35,6/21/2024 1:36,1,1.87,On Time,Traffic
9268920928,26193,7/5/2023 12:44,7/5/2023 12:48,4,1.7,On Time,Traffic
9554019312,24936,9/8/2023 2:10,9/8/2023 2:05,-5,3.54,On Time,
3749174258,32618,2/13/2024 7:59,2/13/2024 8:10,11,2.28,Slightly Delayed,Traffic
3947164241,82928,11/4/2024 20:43,11/4/2024 20:47,4,3.26,On Time,Traffic
487327038,84314,10/5/2023 0:41,10/5/2023 0:44,3,1.42,On Time,Traffic
8830321199,6336,8/10/2024 6:17,8/10/2024 6:32,15,1.29,Slightly Delayed,Traffic
3811318591,44363,7/7/2023 13:10,7/7/2023 13:08,-2,4,On Time,
6795601573,52656,12/13/2023 2:49,12/13/2023 2:45,-4,3.02,On Time,
2348495717,80421,6/27/2023 1:11,6/27/2023 1:11,0,3.49,On Time,
9505736584,32176,6/4/2024 5:50,6/4/2024 6:08,18,2.92,Significantly Delayed,Traffic
1857227304,24481,3/19/2024 8:01,3/19/2024 8:05,4,3.14,On Time,Traffic
5506485302,21250,5/19/2023 6:53,5/19/2023 6:48,-5,2.4,On Time,
6074837981,2837,4/20/2024 13:08,4/20/2024 13:06,-2,3.59,On Time,
4150569633,40413,10/29/2023 11:37,10/29/2023 12:01,24,3.71,Significantly Delayed,Traffic
609838437,34363,12/13/2023 5:18,12/13/2023 5:13,-5,1.66,On Time,
5229657139,96161,10/3/2023 12:08,10/3/2023 12:21,13,2.36,Slightly Delayed,Traffic
2589639350,90443,8/1/2023 11:06,8/1/2023 11:03,-3,3.06,On Time,
7656948165,8275,6/7/2023 10:41,6/7/2023 10:54,13,2.72,Slightly Delayed,Traffic
1806563605,16607,12/24/2023 0:41,12/24/2023 0:45,4,2.11,On Time,Traffic
359819834,70910,12/27/2023 12:56,12/27/2023 13:25,29,1.31,Significantly Delayed,Traffic
1908423841,62488,10/28/2023 5:07,10/28/2023 5:08,1,1.43,On Time,Traffic
299859815,62089,1/16/2024 3:03,1/16/2024 3:13,10,4.11,Slightly Delayed,Traffic
923659418,24003,4/16/2023 13:32,4/16/2023 13:33,1,2.11,On Time,Traffic
3560625119,64562,5/13/2023 20:04,5/13/2023 20:14,10,2.61,Slightly Delayed,Traffic
7111490680,9546,1/24/2024 19:29,1/24/2024 19:37,8,1.85,Slightly Delayed,Traffic
5766981431,55608,1/14/2024 4:42,1/14/2024 4:47,5,4.34,On Time,Traffic
8609945311,66475,5/3/2024 10:10,5/3/2024 10:07,-3,3.22,On Time,
1691260635,74826,6/17/2024 10:35,6/17/2024 10:39,4,3.43,On Time,Traffic
8742091504,69967,7/3/2023 23:41,7/3/2023 23:54,13,3.54,Slightly Delayed,Traffic
1997833025,77103,7/28/2023 23:39,7/28/2023 23:37,-2,2.37,On Time,
3588296877,73215,8/13/2024 8:19,8/13/2024 8:44,25,3.92,Significantly Delayed,Traffic
2404804990,38923,12/24/2023 12:50,12/24/2023 12:59,9,3.6,Slightly Delayed,Traffic
8091385479,66240,4/9/2024 15:31,4/9/2024 15:36,5,1.44,On Time,Traffic
7133174424,63462,6/22/2023 3:42,6/22/2023 3:43,1,1.38,On Time,Traffic
6110446321,60577,10/27/2024 2:11,10/27/2024 2:14,3,4.49,On Time,Traffic
6964586050,40358,8/4/2024 18:49,8/4/2024 18:45,-4,2.19,On Time,
2351986014,34744,4/21/2023 13:04,4/21/2023 13:16,12,1.66,Slightly Delayed,Traffic
352569720,23236,6/23/2023 0:39,6/23/2023 0:34,-5,4.29,On Time,
1235280275,90779,8/9/2023 22:57,8/9/2023 22:58,1,1.62,On Time,Traffic
9399859705,31133,10/29/2023 1:29,10/29/2023 1:24,-5,1.12,On Time,
7530379037,79485,8/2/2024 19:58,8/2/2024 20:03,5,4.3,On Time,Traffic
5952886441,23150,3/12/2024 11:39,3/12/2024 11:37,-2,3.27,On Time,
5815833211,78640,2/8/2024 19:27,2/8/2024 19:27,0,4.11,On Time,
7307394687,28767,5/1/2024 11:04,5/1/2024 10:59,-5,4.97,On Time,
6033014029,31624,10/21/2024 14:09,10/21/2024 14:20,11,2.16,Slightly Delayed,Traffic
1409944718,92890,8/19/2023 14:25,8/19/2023 14:28,3,4.11,On Time,Traffic
1811382200,97252,8/25/2023 19:20,8/25/2023 19:16,-4,1.62,On Time,
4485391413,91131,12/21/2023 9:15,12/21/2023 9:19,4,3.19,On Time,Traffic
4076279641,25713,7/12/2023 17:35,7/12/2023 17:43,8,3.35,Slightly Delayed,Traffic
2965387566,57502,8/16/2023 11:55,8/16/2023 12:00,5,3.9,On Time,Traffic
9397774189,38813,6/28/2023 8:29,6/28/2023 8:26,-3,3.57,On Time,
1437159967,69843,6/7/2024 1:59,6/7/2024 1:58,-1,0.58,On Time,
8397785448,99345,9/4/2024 3:11,9/4/2024 3:15,4,1.34,On Time,Traffic
2778606949,16105,10/13/2024 14:09,10/13/2024 14:09,0,2.56,On Time,
1774096863,51118,6/13/2023 5:47,6/13/2023 5:47,0,3.85,On Time,
1497256618,24651,4/26/2023 23:38,4/26/2023 23:41,3,3.64,On Time,Traffic
734095510,6790,6/3/2024 21:44,6/3/2024 21:47,3,4.78,On Time,Traffic
5755859055,8522,10/30/2024 14:37,10/30/2024 14:54,17,1.07,Significantly Delayed,Traffic
5840290569,92356,9/18/2023 4:09,9/18/2023 4:08,-1,4.15,On Time,
8200985533,92929,1/8/2024 7:39,1/8/2024 7:36,-3,4.54,On Time,
3255590064,88039,4/21/2023 4:51,4/21/2023 4:54,3,0.57,On Time,Traffic
4258404747,91951,10/11/2024 2:30,10/11/2024 2:29,-1,1.33,On Time,
2455161115,23471,1/29/2024 9:17,1/29/2024 9:17,0,0.68,On Time,
4448004569,49742,1/10/2024 2:13,1/10/2024 2:08,-5,1.77,On Time,
5951090793,35150,4/20/2024 19:26,4/20/2024 19:29,3,4.97,On Time,Traffic
7402491996,15459,7/14/2024 7:02,7/14/2024 7:04,2,1.19,On Time,Traffic
8532411923,82328,7/16/2024 19:12,7/16/2024 19:19,7,4.22,Slightly Delayed,Traffic
7130555385,48673,1/16/2024 14:55,1/16/2024 15:07,12,4.26,Slightly Delayed,Traffic
4338197132,9198,10/11/2024 7:23,10/11/2024 7:19,-4,4.4,On Time,
8044366071,31310,4/30/2023 14:14,4/30/2023 14:19,5,3.38,On Time,Traffic
4135251774,81045,10/9/2024 12:06,10/9/2024 12:05,-1,2.86,On Time,
6331483812,45259,9/6/2024 22:57,9/6/2024 23:06,9,0.54,Slightly Delayed,Traffic
6705171000,64847,9/4/2023 20:42,9/4/2023 20:42,0,4.31,On Time,
7850128898,29466,6/28/2024 7:48,6/28/2024 8:05,17,3.07,Significantly Delayed,Traffic
3602554049,77387,7/28/2023 15:16,7/28/2023 15:35,19,1.84,Significantly Delayed,Traffic
1070259187,61963,6/9/2023 11:18,6/9/2023 11:19,1,1.5,On Time,Traffic
8412338399,67313,10/28/2024 19:05,10/28/2024 19:11,6,2.1,Slightly Delayed,Traffic
1478022303,23035,12/31/2023 16:13,12/31/2023 16:08,-5,1.19,On Time,
2376108199,27586,5/13/2024 16:23,5/13/2024 16:27,4,4.27,On Time,Traffic
5243035202,1015,10/20/2024 0:49,10/20/2024 0:45,-4,2.6,On Time,
3687581971,63325,10/5/2024 14:15,10/5/2024 14:28,13,4.62,Slightly Delayed,Traffic
7008586055,67465,5/24/2023 5:23,5/24/2023 5:41,18,3.94,Significantly Delayed,Traffic
5142069216,60557,2/25/2024 15:21,2/25/2024 15:21,0,4.56,On Time,
4152441944,46535,4/25/2023 10:33,4/25/2023 10:32,-1,2.98,On Time,
5601670348,47213,10/29/2024 0:34,10/29/2024 0:45,11,4.64,Slightly Delayed,Traffic
605105099,39281,12/30/2023 8:32,12/30/2023 8:30,-2,2.32,On Time,
4054936140,5888,4/19/2024 8:19,4/19/2024 8:24,5,4.95,On Time,Traffic
8741892156,10769,11/15/2023 5:02,11/15/2023 5:12,10,1.27,Slightly Delayed,Traffic
9143640828,902,7/18/2023 13:25,7/18/2023 13:33,8,0.83,Slightly Delayed,Traffic
6900876252,80644,2/21/2024 17:10,2/21/2024 17:05,-5,0.55,On Time,
9801174908,33767,4/27/2024 11:59,4/27/2024 12:07,8,2.38,Slightly Delayed,Traffic
551343632,89726,2/20/2024 20:04,2/20/2024 20:06,2,0.79,On Time,Traffic
7961173808,3302,6/5/2023 0:42,6/5/2023 0:37,-5,0.58,On Time,
328909145,32899,9/26/2024 16:53,9/26/2024 16:57,4,1.52,On Time,Traffic
5551173528,16125,11/3/2024 6:17,11/3/2024 6:21,4,1.24,On Time,Traffic
4461788759,90986,4/23/2024 20:56,4/23/2024 21:01,5,3.67,On Time,Traffic
7256212429,87815,3/16/2024 22:15,3/16/2024 22:15,0,1.74,On Time,
9104077642,20446,10/24/2024 13:36,10/24/2024 13:35,-1,2.5,On Time,
2914056235,86053,1/2/2024 13:10,1/2/2024 13:10,0,2.9,On Time,
9127632807,72143,5/30/2023 13:25,5/30/2023 13:30,5,0.77,On Time,Traffic
6070154414,72709,6/19/2023 19:24,6/19/2023 19:29,5,1.12,On Time,Traffic
2318969828,37500,3/26/2023 20:22,3/26/2023 20:19,-3,1.54,On Time,
3813047994,90983,12/20/2023 0:11,12/20/2023 0:07,-4,4.11,On Time,
1416102774,99752,4/27/2024 16:46,4/27/2024 16:59,13,3.89,Slightly Delayed,Traffic
8086834412,90596,3/8/2024 19:36,3/8/2024 19:34,-2,2.96,On Time,
6193826826,81908,8/5/2023 1:25,8/5/2023 1:28,3,4.12,On Time,Traffic
8444509148,85993,2/21/2024 22:45,2/21/2024 22:46,1,2.07,On Time,Traffic
42332130,54725,10/17/2024 17:18,10/17/2024 17:15,-3,4.62,On Time,
6009342120,11837,3/2/2024 9:13,3/2/2024 9:20,7,2.55,Slightly Delayed,Traffic
4818516411,14473,10/9/2023 12:27,10/9/2023 12:24,-3,0.77,On Time,
1039229544,89340,8/10/2024 17:14,8/10/2024 17:10,-4,4,On Time,
1515943657,65345,9/7/2023 18:40,9/7/2023 18:44,4,2.85,On Time,Traffic
9183547951,76728,1/20/2024 20:10,1/20/2024 20:09,-1,3.84,On Time,
8478376092,68285,4/17/2023 2:17,4/17/2023 2:18,1,4.44,On Time,Traffic
1454073903,31737,9/16/2023 9:09,9/16/2023 9:16,7,1.07,Slightly Delayed,Traffic
2855402284,28578,7/30/2023 1:02,7/30/2023 1:05,3,1.43,On Time,Traffic
7245730533,51934,5/26/2024 8:09,5/26/2024 8:22,13,3.72,Slightly Delayed,Traffic
2272892659,68804,7/26/2023 10:59,7/26/2023 11:10,11,3.17,Slightly Delayed,Traffic
9087377568,37895,2/21/2024 2:34,2/21/2024 2:33,-1,0.61,On Time,
8443685057,52458,7/2/2023 1:57,7/2/2023 1:59,2,4.12,On Time,Traffic
1590988730,33843,12/21/2023 22:41,12/21/2023 22:41,0,1.82,On Time,
7357811417,7496,9/29/2024 9:54,9/29/2024 9:53,-1,2.74,On Time,
394951937,34174,4/24/2024 18:12,4/24/2024 18:17,5,2.64,On Time,Traffic
3967445448,61413,11/2/2023 15:08,11/2/2023 15:07,-1,1,On Time,
6101022928,8083,10/2/2024 18:26,10/2/2024 18:31,5,2.35,On Time,Traffic
6322372546,8035,2/19/2024 10:16,2/19/2024 10:35,19,3.99,Significantly Delayed,Traffic
9778782281,10170,4/14/2023 21:54,4/14/2023 22:07,13,1.54,Slightly Delayed,Traffic
3867563962,7531,12/24/2023 17:39,12/24/2023 17:34,-5,1.13,On Time,
9277710098,71248,4/2/2023 16:48,4/2/2023 16:58,10,1.62,Slightly Delayed,Traffic
7669322773,58926,8/29/2023 13:20,8/29/2023 13:22,2,4.08,On Time,Traffic
3917427529,26537,10/12/2024 12:18,10/12/2024 12:33,15,3.25,Slightly Delayed,Traffic
1934158144,30587,4/2/2024 17:23,4/2/2024 17:28,5,2,On Time,Traffic
3157338466,92146,8/24/2023 16:16,8/24/2023 16:11,-5,0.71,On Time,
9640662474,20774,4/9/2024 14:27,4/9/2024 14:38,11,3.54,Slightly Delayed,Traffic
2356272189,68709,4/9/2024 2:20,4/9/2024 2:21,1,1.61,On Time,Traffic
1380510406,52711,7/27/2024 20:31,7/27/2024 20:35,4,0.78,On Time,Traffic
8008377895,43415,6/26/2023 13:29,6/26/2023 13:58,29,4.97,Significantly Delayed,Traffic
3680678403,7068,3/31/2023 0:33,3/31/2023 0:34,1,1.06,On Time,Traffic
2847236502,97878,7/16/2024 11:07,7/16/2024 11:10,3,4.81,On Time,Traffic
5212392063,31900,6/17/2024 3:00,6/17/2024 2:58,-2,3.59,On Time,
3804024939,17974,1/27/2024 21:31,1/27/2024 21:32,1,3.59,On Time,Traffic
5395870775,66722,8/1/2024 19:33,8/1/2024 19:29,-4,4.3,On Time,
511736499,49116,10/24/2024 21:33,10/24/2024 21:38,5,1.88,On Time,Traffic
2895886759,67136,9/7/2023 22:39,9/7/2023 22:45,6,2.56,Slightly Delayed,Traffic
6638513435,33099,8/4/2024 13:21,8/4/2024 13:18,-3,2.01,On Time,
4168083780,55172,6/9/2024 4:48,6/9/2024 4:49,1,1.79,On Time,Traffic
2501516144,56299,10/1/2024 9:25,10/1/2024 9:23,-2,3.25,On Time,
7141387557,73154,8/18/2023 21:32,8/18/2023 21:30,-2,1.86,On Time,
2747350024,13307,8/16/2024 13:31,8/16/2024 13:30,-1,4.75,On Time,
9503407492,40500,8/25/2023 22:56,8/25/2023 23:14,18,4.98,Significantly Delayed,Traffic
4845607487,84614,3/17/2023 19:02,3/17/2023 19:05,3,3.65,On Time,Traffic
2051769691,58157,9/6/2023 16:38,9/6/2023 16:33,-5,0.58,On Time,
1092990139,53064,10/1/2024 1:33,10/1/2024 1:37,4,4.37,On Time,Traffic
5527612319,48508,9/12/2024 0:12,9/12/2024 0:12,0,1.13,On Time,
8852367079,5117,4/7/2024 5:25,4/7/2024 5:27,2,1.95,On Time,Traffic
1666202264,32884,5/7/2023 10:39,5/7/2023 10:45,6,1.93,Slightly Delayed,Traffic
8606484804,49631,6/18/2024 15:37,6/18/2024 15:43,6,4.72,Slightly Delayed,Traffic
8905341102,5762,2/8/2024 4:28,2/8/2024 4:27,-1,4.88,On Time,
5418735913,92033,7/11/2024 11:56,7/11/2024 11:54,-2,3.74,On Time,
970377475,2460,9/3/2024 22:57,9/3/2024 22:56,-1,3.62,On Time,
7320527109,76831,1/18/2024 12:58,1/18/2024 12:57,-1,1.77,On Time,
5120698,48582,6/9/2023 12:25,6/9/2023 12:40,15,4.82,Slightly Delayed,Traffic
3812396179,54016,7/22/2023 8:46,7/22/2023 8:41,-5,4.05,On Time,
8178951021,80840,3/24/2024 19:08,3/24/2024 19:26,18,2.67,Significantly Delayed,Traffic
2479115586,6845,3/14/2024 18:51,3/14/2024 18:55,4,2.28,On Time,Traffic
6239453389,63625,10/8/2023 1:30,10/8/2023 1:26,-4,4.5,On Time,
3136508414,94346,7/22/2024 15:33,7/22/2024 15:30,-3,4.05,On Time,
5521273487,98929,5/18/2024 15:16,5/18/2024 15:42,26,1.94,Significantly Delayed,Traffic
5445047872,66,10/17/2023 5:49,10/17/2023 5:54,5,1.85,On Time,Traffic
3678525130,82096,3/20/2023 18:33,3/20/2023 18:35,2,4.74,On Time,Traffic
9328056960,99744,8/14/2024 6:36,8/14/2024 6:43,7,2.58,Slightly Delayed,Traffic
2109203997,72612,5/4/2024 18:35,5/4/2024 18:47,12,3.92,Slightly Delayed,Traffic
556665455,18521,2/8/2024 1:22,2/8/2024 1:49,27,2.43,Significantly Delayed,Traffic
6573705785,13849,11/23/2023 12:49,11/23/2023 12:45,-4,4.68,On Time,
2609502403,70771,10/31/2024 18:35,10/31/2024 18:37,2,0.9,On Time,Traffic
1463293930,55394,6/6/2024 14:41,6/6/2024 14:36,-5,0.57,On Time,
8132887999,7931,2/25/2024 16:24,2/25/2024 16:35,11,3.77,Slightly Delayed,Traffic
7178789018,53062,9/12/2023 9:09,9/12/2023 9:06,-3,3.9,On Time,
2295700159,61371,3/11/2024 12:48,3/11/2024 12:55,7,1.35,Slightly Delayed,Traffic
9277089038,75267,4/15/2023 20:21,4/15/2023 20:29,8,4.2,Slightly Delayed,Traffic
145057465,2353,11/2/2024 9:09,11/2/2024 9:04,-5,1.62,On Time,
9452353274,4535,10/10/2024 19:37,10/10/2024 19:38,1,4.42,On Time,Traffic
5434328922,57029,2/8/2024 7:46,2/8/2024 7:44,-2,0.77,On Time,
3327051807,26018,10/2/2023 17:06,10/2/2023 17:09,3,0.96,On Time,Traffic
1461604569,49871,4/26/2024 2:18,4/26/2024 2:17,-1,3.85,On Time,
606518084,96049,10/28/2023 16:21,10/28/2023 16:21,0,4.31,On Time,
7637625389,47591,10/15/2023 20:38,10/15/2023 20:43,5,1.57,On Time,Traffic
7311621328,62428,4/7/2024 2:48,4/7/2024 3:18,30,0.52,Significantly Delayed,Traffic
8790217194,60118,3/25/2024 1:39,3/25/2024 1:52,13,1.76,Slightly Delayed,Traffic
1772445313,87117,7/21/2023 0:41,7/21/2023 0:44,3,1.4,On Time,Traffic
159394992,28600,8/6/2024 6:59,8/6/2024 7:00,1,2.13,On Time,Traffic
7992910755,85359,7/12/2023 9:26,7/12/2023 9:54,28,1.99,Significantly Delayed,Traffic
1786931285,76004,6/29/2023 4:59,6/29/2023 4:55,-4,3.08,On Time,
2225520858,13646,11/22/2023 13:18,11/22/2023 13:16,-2,3.21,On Time,
5635738740,49965,9/28/2023 14:45,9/28/2023 14:45,0,0.82,On Time,
2230824358,47833,5/24/2023 15:39,5/24/2023 15:53,14,1.33,Slightly Delayed,Traffic
9217211301,89404,6/15/2023 10:35,6/15/2023 10:32,-3,1.26,On Time,
4501870609,42567,7/10/2024 8:28,7/10/2024 8:33,5,2.15,On Time,Traffic
838401679,83793,7/23/2023 7:40,7/23/2023 7:55,15,3,Slightly Delayed,Traffic
9587315528,92673,8/7/2024 0:21,8/7/2024 0:26,5,1.12,On Time,Traffic
3122936945,65301,5/6/2023 23:26,5/6/2023 23:25,-1,0.97,On Time,
6093390755,60889,11/24/2023 13:36,11/24/2023 13:39,3,1.17,On Time,Traffic
2032956677,17988,5/2/2024 21:43,5/2/2024 21:50,7,3.45,Slightly Delayed,Traffic
1488430001,40079,8/4/2024 15:26,8/4/2024 15:40,14,3.83,Slightly Delayed,Traffic
615391848,2990,9/12/2024 21:57,9/12/2024 21:53,-4,3.51,On Time,
8686093533,5503,2/6/2024 6:08,2/6/2024 6:04,-4,4.08,On Time,
7038758506,88037,5/8/2023 6:34,5/8/2023 6:39,5,3.71,On Time,Traffic
2385966456,8862,8/22/2023 8:04,8/22/2023 8:11,7,3.99,Slightly Delayed,Traffic
259622674,43788,5/5/2023 0:47,5/5/2023 0:52,5,4.25,On Time,Traffic
2580381935,19165,5/5/2024 10:03,5/5/2024 10:03,0,0.56,On Time,
5035471587,221,1/5/2024 2:16,1/5/2024 2:17,1,3.86,On Time,Traffic
9421270813,26657,4/22/2024 6:18,4/22/2024 6:23,5,4.69,On Time,Traffic
1831516625,25932,3/29/2024 20:21,3/29/2024 20:28,7,4.68,Slightly Delayed,Traffic
1918841793,10305,6/17/2024 21:18,6/17/2024 21:14,-4,2.34,On Time,
1757159071,38383,3/13/2024 10:13,3/13/2024 10:21,8,1.28,Slightly Delayed,Traffic
7589464630,17706,7/12/2024 13:30,7/12/2024 13:39,9,4.41,Slightly Delayed,Traffic
1577085460,52709,9/22/2023 10:11,9/22/2023 10:08,-3,2.54,On Time,
2279018877,88797,6/10/2024 14:43,6/10/2024 14:57,14,3.4,Slightly Delayed,Traffic
7431412128,77224,5/29/2023 4:19,5/29/2023 4:22,3,2.93,On Time,Traffic
8781520615,42606,4/14/2024 8:26,4/14/2024 8:27,1,1.71,On Time,Traffic
1276192882,15637,1/8/2024 7:45,1/8/2024 7:42,-3,4.08,On Time,
4065794921,43280,3/21/2024 11:25,3/21/2024 11:50,25,2.02,Significantly Delayed,Traffic
1690800946,16850,3/29/2023 14:57,3/29/2023 14:59,2,0.73,On Time,Traffic
877883470,55423,6/7/2023 13:50,6/7/2023 13:58,8,1.93,Slightly Delayed,Traffic
7322044533,92064,10/13/2023 23:54,10/14/2023 0:06,12,4.98,Slightly Delayed,Traffic
5243163885,12230,5/19/2023 13:45,5/19/2023 13:48,3,2.88,On Time,Traffic
4360255357,68222,5/14/2023 8:13,5/14/2023 8:21,8,3.72,Slightly Delayed,Traffic
9623306038,56254,11/10/2023 5:43,11/10/2023 5:42,-1,3.54,On Time,
6282385286,9399,10/28/2023 7:01,10/28/2023 7:05,4,2.21,On Time,Traffic
1001900652,85241,9/8/2024 20:19,9/8/2024 20:32,13,0.53,Slightly Delayed,Traffic
5161988291,53927,7/1/2024 1:10,7/1/2024 1:05,-5,4.28,On Time,
3597752998,71654,4/3/2024 13:44,4/3/2024 13:44,0,3.13,On Time,
9074325310,83788,4/23/2024 16:27,4/23/2024 16:32,5,3.35,On Time,Traffic
8875965392,6325,1/22/2024 19:19,1/22/2024 19:20,1,2.12,On Time,Traffic
971081962,62842,8/29/2024 1:55,8/29/2024 1:53,-2,0.56,On Time,
1948332638,84415,6/8/2024 17:27,6/8/2024 17:32,5,2.86,On Time,Traffic
1785558780,85573,6/28/2024 17:10,6/28/2024 17:06,-4,2.32,On Time,
7590462053,235,6/26/2024 16:49,6/26/2024 16:50,1,0.69,On Time,Traffic
2135743860,22083,3/22/2024 8:34,3/22/2024 8:39,5,2.05,On Time,Traffic
9851365751,83505,10/3/2023 16:23,10/3/2023 16:18,-5,3.35,On Time,
9243090480,95377,3/21/2023 20:03,3/21/2023 20:32,29,1.48,Significantly Delayed,Traffic
7168596454,1608,3/22/2023 2:56,3/22/2023 3:04,8,3.42,Slightly Delayed,Traffic
2483565595,25691,3/24/2023 6:30,3/24/2023 6:33,3,2.28,On Time,Traffic
2484470052,54869,1/9/2024 19:48,1/9/2024 19:51,3,3.52,On Time,Traffic
7702588270,93742,4/26/2024 20:57,4/26/2024 20:54,-3,3.23,On Time,
5992338333,91077,4/3/2023 23:47,4/3/2023 23:47,0,1.51,On Time,
9196796718,37270,7/6/2023 22:00,7/6/2023 22:04,4,1.05,On Time,Traffic
3291765954,20788,8/30/2023 7:17,8/30/2023 7:22,5,0.79,On Time,Traffic
652616858,25092,5/22/2023 12:10,5/22/2023 12:17,7,4,Slightly Delayed,Traffic
2613508245,74072,12/28/2023 17:01,12/28/2023 16:56,-5,3.67,On Time,
8169361928,2274,1/10/2024 15:31,1/10/2024 15:35,4,2.97,On Time,Traffic
9395982132,33721,7/5/2023 12:31,7/5/2023 12:35,4,3.3,On Time,Traffic
1914701538,84345,7/9/2023 14:19,7/9/2023 14:22,3,4.07,On Time,Traffic
6236279358,24906,5/26/2024 5:36,5/26/2024 6:03,27,3.51,Significantly Delayed,Traffic
2288561509,92861,12/4/2023 19:39,12/4/2023 19:46,7,2.78,Slightly Delayed,Traffic
2010415757,80134,6/20/2024 9:00,6/20/2024 8:57,-3,0.75,On Time,
7164827734,62683,3/16/2023 8:27,3/16/2023 8:24,-3,2.41,On Time,
7971819985,65541,4/15/2024 2:58,4/15/2024 2:53,-5,1.42,On Time,
8234021674,28230,1/29/2024 11:13,1/29/2024 11:16,3,2.96,On Time,Traffic
4274404843,59305,9/30/2024 2:01,9/30/2024 2:04,3,3.88,On Time,Traffic
7353519273,49934,9/22/2023 13:15,9/22/2023 13:18,3,4.96,On Time,Traffic
8539612501,14166,9/20/2024 13:41,9/20/2024 13:55,14,1.39,Slightly Delayed,Traffic
5894327065,29930,3/15/2024 13:47,3/15/2024 13:56,9,3,Slightly Delayed,Traffic
77053363,3429,5/4/2023 19:38,5/4/2023 19:38,0,2.79,On Time,
4467084478,68868,3/3/2024 12:58,3/3/2024 13:12,14,1.25,Slightly Delayed,Traffic
3514036230,93410,7/11/2023 3:17,7/11/2023 3:22,5,4.9,On Time,Traffic
4720421794,35894,1/16/2024 7:09,1/16/2024 7:24,15,3.78,Slightly Delayed,Traffic
3202903413,52139,8/4/2023 18:51,8/4/2023 18:53,2,3.39,On Time,Traffic
6938082428,60137,3/8/2024 20:53,3/8/2024 20:59,6,4.41,Slightly Delayed,Traffic
9202941711,2000,3/24/2024 14:58,3/24/2024 15:02,4,4.85,On Time,Traffic
8963522960,58520,11/2/2023 3:00,11/2/2023 3:03,3,2.14,On Time,Traffic
9266835891,69070,6/13/2024 2:31,6/13/2024 2:30,-1,0.85,On Time,
5265722064,46962,7/16/2023 2:49,7/16/2023 2:48,-1,1.85,On Time,
5514326011,75658,2/4/2024 16:28,2/4/2024 16:29,1,1.6,On Time,Traffic
9578652103,79729,3/13/2024 5:30,3/13/2024 5:27,-3,2.62,On Time,
3559061334,57403,6/9/2023 13:38,6/9/2023 13:49,11,3.12,Slightly Delayed,Traffic
637944734,35435,4/1/2023 9:35,4/1/2023 9:39,4,2.16,On Time,Traffic
7454643275,72097,7/14/2024 9:00,7/14/2024 8:57,-3,3.9,On Time,
4319342350,11958,8/27/2024 20:34,8/27/2024 20:56,22,4.35,Significantly Delayed,Traffic
7568450733,63512,4/9/2023 8:33,4/9/2023 8:30,-3,4.36,On Time,
734744305,80005,6/8/2024 12:14,6/8/2024 12:17,3,2.06,On Time,Traffic
5233331050,84617,5/1/2023 16:53,5/1/2023 16:56,3,3.36,On Time,Traffic
8326867788,56875,9/20/2023 1:25,9/20/2023 1:25,0,2.53,On Time,
8368819094,11640,8/15/2024 3:08,8/15/2024 3:07,-1,2.67,On Time,
8700151605,74364,8/4/2023 9:32,8/4/2023 9:57,25,4.17,Significantly Delayed,Traffic
6269179048,23727,11/11/2023 16:04,11/11/2023 16:02,-2,1.07,On Time,
1265254177,16267,9/24/2023 14:29,9/24/2023 14:27,-2,3.55,On Time,
9858963919,50340,7/2/2023 7:02,7/2/2023 7:31,29,3.87,Significantly Delayed,Traffic
7279564594,45499,1/19/2024 10:03,1/19/2024 9:59,-4,1.86,On Time,
6983253839,83688,4/3/2024 20:46,4/3/2024 20:47,1,4.36,On Time,Traffic
9479808024,72459,10/16/2023 5:54,10/16/2023 5:50,-4,2.46,On Time,
3583522679,68563,9/6/2023 12:08,9/6/2023 12:09,1,0.96,On Time,Traffic
1923226423,76715,7/28/2024 7:54,7/28/2024 7:56,2,3.73,On Time,Traffic
664198080,4941,8/12/2023 6:42,8/12/2023 6:41,-1,2.9,On Time,
4224700084,78588,8/28/2024 23:36,8/28/2024 23:36,0,2.73,On Time,
969621016,16277,1/23/2024 19:34,1/23/2024 19:39,5,2.17,On Time,Traffic
8178275820,78985,4/5/2024 10:00,4/5/2024 10:12,12,2.27,Slightly Delayed,Traffic
